cohort	segment_id	passage_id	sample_name	oxygen_pct	cumulative_end_day	grid_index	ploidy	density	log_density
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	154	6.65075376884422	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	155	6.69095477386935	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	156	6.73115577889447	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	157	6.7713567839196	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	158	6.81155778894472	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	159	6.85175879396985	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	160	6.89195979899498	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	161	6.9321608040201	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	162	6.97236180904523	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	163	7.01256281407035	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	164	7.05276381909548	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	165	7.0929648241206	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	166	7.13316582914573	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	167	7.17336683417085	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	168	7.21356783919598	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	169	7.25376884422111	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	170	7.29396984924623	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	171	7.33417085427136	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	172	7.37437185929648	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	173	7.41457286432161	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	174	7.45477386934673	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	175	7.49497487437186	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	176	7.53517587939699	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	177	7.57537688442211	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	178	7.61557788944724	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	179	7.65577889447236	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	180	7.69597989949749	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	181	7.73618090452261	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	182	7.77638190954774	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	183	7.81658291457286	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	184	7.85678391959799	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	185	7.89698492462312	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	186	7.93718592964824	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	187	7.97738693467337	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	188	8.01758793969849	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	189	8.05778894472362	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	190	8.09798994974874	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	191	8.13819095477387	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	192	8.178391959799	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	193	8.21859296482412	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	194	8.25879396984925	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	195	8.29899497487437	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	196	8.3391959798995	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	197	8.37939698492462	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	198	8.41959798994975	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	199	8.45979899497488	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_20.5	SUM-159_NLS_2N_C_A1_seed	SUM-159_NLS_2N_C_A1_	20.5	31	200	8.5	9.99314769973045e-13	-27.6317065808329
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	1	0.5	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	2	0.540201005025126	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	3	0.580402010050251	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	4	0.620603015075377	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	5	0.660804020100503	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	6	0.701005025125628	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	7	0.741206030150754	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	8	0.781407035175879	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	9	0.821608040201005	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	10	0.861809045226131	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	11	0.902010050251256	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	12	0.942211055276382	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	13	0.982412060301508	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	14	1.02261306532663	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	15	1.06281407035176	5.55540067855211e-09	-19.0084952871037
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	16	1.10301507537688	3.29881823134646e-05	-10.3193611723483
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	17	1.14321608040201	0.000123888614595157	-8.99612766543885
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	18	1.18341708542714	5.94061794394672e-05	-9.73111230603906
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	19	1.22361809045226	0.000291082468827897	-8.14190393290841
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	20	1.26381909547739	0.00124501527689197	-6.68860747854479
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	21	1.30402010050251	0.00270733674357493	-5.91178987875571
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	22	1.34422110552764	0.00901808440815381	-4.70852333906322
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	23	1.38442211055276	0.0234245387769364	-3.75397114040319
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	24	1.42462311557789	0.0508774952968954	-2.97833458881735
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	25	1.46482412060302	0.116985643761899	-2.14570405460275
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	26	1.50502512562814	0.228680467420975	-1.47542958859259
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	27	1.54522613065327	0.412528125887737	-0.885450891561552
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	28	1.58542713567839	0.680519520227281	-0.38489877217744
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	29	1.62562814070352	1.06765736579502	0.0654668705207356
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	30	1.66582914572864	1.48075266979185	0.392550519173045
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	31	1.70603015075377	1.93490918643891	0.660060393307488
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	32	1.74623115577889	2.32773492854179	0.844895661076157
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	33	1.78643216080402	2.60303810897954	0.956679266312305
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	34	1.82663316582915	2.65535925491794	0.976579958126774
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	35	1.86683417085427	2.51898568495318	0.923856314525101
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	36	1.9070351758794	2.20003490545325	0.788473226353518
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	37	1.94723618090452	1.78412135738181	0.578926057282425
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	38	1.98743718592965	1.35233092336067	0.301829713469825
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	39	2.02763819095477	0.958711728562871	-0.042164845154397
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	40	2.0678391959799	0.626658578307979	-0.4673534188649
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	41	2.10804020100502	0.386271973761427	-0.951213562391135
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	42	2.14824120603015	0.223295126389335	-1.49926094576903
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	43	2.18844221105528	0.121734836183966	-2.10591007357328
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	44	2.2286432160804	0.0630700802991679	-2.76350878513206
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	45	2.26884422110553	0.0307350139993508	-3.48235275313764
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	46	2.30904522613065	0.01399989364607	-4.26870554610502
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	47	2.34924623115578	0.00582874593622608	-5.14495340703674
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	48	2.3894472361809	0.00253416356232566	-5.97789165207642
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	49	2.42964824120603	0.00105167797391981	-6.85736831996862
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	50	2.46984924623116	0.000582923163178121	-7.44745517587742
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	51	2.51005025125628	0.000207439756579639	-8.48066959018404
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	52	2.55025125628141	0.000142019577870498	-8.85954563753908
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	53	2.59045226130653	5.20558249297489e-05	-9.86319385889103
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	54	2.63065326633166	2.10682547503653e-07	-15.372913350589
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	55	2.67085427135678	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	56	2.71105527638191	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	57	2.75125628140704	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	58	2.79145728643216	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	59	2.83165829145729	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	60	2.87185929648241	9.98737185049156e-13	-27.6322847289021
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	61	2.91206030150754	8.43493672355708e-09	-18.5908836226296
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	62	2.95226130653266	4.31973512812047e-05	-10.049731377529
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	63	2.99246231155779	9.87081516642742e-05	-9.22334302461837
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	64	3.03266331658291	9.37462162629015e-05	-9.27491925379062
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	65	3.07286432160804	0.000154276522856717	-8.77676396275276
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	66	3.11306532663317	0.000612766259413875	-7.39752700075694
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	67	3.15326633165829	0.000899897118667403	-7.01323011376592
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	68	3.19346733668342	0.00186992280554362	-6.28185812942566
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	69	3.23366834170854	0.00419138700369345	-5.47472357269101
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	70	3.27386934673367	0.00672288752345136	-5.00223752574803
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	71	3.31407035175879	0.0112048187332755	-4.49141134916706
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	72	3.35427135678392	0.0151341376485406	-4.1908023154333
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	73	3.39447236180905	0.0232902324165702	-3.75972121589265
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	74	3.43467336683417	0.0351179471481535	-3.34904296442496
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	75	3.4748743718593	0.0465849673681156	-3.0664773785605
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	76	3.51507537688442	0.0600358928337848	-2.81281268172223
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	77	3.55527638190955	0.0686504211726809	-2.67872801171515
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	78	3.59547738693467	0.0786524783769642	-2.54271613850625
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	79	3.6356783919598	0.0890148330225181	-2.4189522599624
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	80	3.67587939698492	0.0899787969081751	-2.4081812263167
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	81	3.71608040201005	0.0883846785393035	-2.42605664405127
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	82	3.75628140703518	0.0795886704066682	-2.53088352783642
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	83	3.7964824120603	0.068828619196333	-2.67613564384627
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	84	3.83668341708543	0.0631636075779543	-2.76202697314553
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	85	3.87688442211055	0.0485162636240006	-3.02585620479644
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	86	3.91708542713568	0.0348492138970517	-3.35672469878606
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	87	3.9572864321608	0.0244376643026692	-3.71162971787627
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	88	3.99748743718593	0.0166423248856654	-4.09580613666192
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	89	4.03768844221106	0.0116546338131369	-4.45205142585227
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	90	4.07788944723618	0.00736621329563362	-4.91085150459957
2N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_2N_O1_A6_seed	SUM-159_NLS_2N_O1_A6	0.1	56	91	4.11809045226131	0.00502896627995876	-5.29254082693335
