"sample_name","grid_index","ploidy","log_density"
"Sample_SUM159_2N_O1_A18",101,4.52010050251256,-1.41467362358071
"Sample_SUM159_2N_O1_A18",102,4.56030150753769,-1.50929103722385
"Sample_SUM159_2N_O1_A18",103,4.60050251256281,-1.62303361684183
"Sample_SUM159_2N_O1_A18",104,4.64070351758794,-1.75124777877275
"Sample_SUM159_2N_O1_A18",105,4.68090452261307,-1.91299569729254
"Sample_SUM159_2N_O1_A18",106,4.72110552763819,-2.0756728707587
"Sample_SUM159_2N_O1_A18",107,4.76130653266332,-2.2784630320444
"Sample_SUM159_2N_O1_A18",108,4.80150753768844,-2.460237310579
"Sample_SUM159_2N_O1_A18",109,4.84170854271357,-2.66971393708861
"Sample_SUM159_2N_O1_A18",110,4.88190954773869,-2.88236463502284
"Sample_SUM159_2N_O1_A18",111,4.92211055276382,-3.16486946325465
"Sample_SUM159_2N_O1_A18",112,4.96231155778894,-3.35225892544131
"Sample_SUM159_2N_O1_A18",113,5.00251256281407,-3.64969802464819
"Sample_SUM159_2N_O1_A18",114,5.0427135678392,-4.00600937389832
"Sample_SUM159_2N_O1_A18",115,5.08291457286432,-4.24633652055369
"Sample_SUM159_2N_O1_A18",116,5.12311557788945,-4.54580136057969
"Sample_SUM159_2N_O1_A18",117,5.16331658291457,-4.91279145550002
"Sample_SUM159_2N_O1_A18",118,5.2035175879397,-5.2188615878228
"Sample_SUM159_2N_O1_A18",119,5.24371859296482,-5.5601890074056
"Sample_SUM159_2N_O1_A18",120,5.28391959798995,-5.80125419859294
"Sample_SUM159_2N_O1_A18",121,5.32412060301508,-6.05294775765931
"Sample_SUM159_2N_O1_A18",122,5.3643216080402,-6.26667491285891
"Sample_SUM159_2N_O1_A18",123,5.40452261306533,-6.51304178794851
"Sample_SUM159_2N_O1_A18",124,5.44472361809045,-6.8505845440537
"Sample_SUM159_2N_O1_A18",125,5.48492462311558,-7.12889061325658
"Sample_SUM159_2N_O1_A18",126,5.5251256281407,-7.51724583515524
"Sample_SUM159_2N_O1_A18",127,5.56532663316583,-7.88958329324247
"Sample_SUM159_2N_O1_A18",128,5.60552763819095,-7.87225836865968
"Sample_SUM159_2N_O1_A18",129,5.64572864321608,-7.65472289156855
"Sample_SUM159_2N_O1_A18",130,5.68592964824121,-8.75176962025759
"Sample_SUM159_2N_O1_A18",131,5.72613065326633,-9.17197638422437
"Sample_SUM159_2N_O1_A18",132,5.76633165829146,-9.63391012086409
"Sample_SUM159_2N_O1_A18",133,5.80653266331658,-9.54777494062259
"Sample_SUM159_2N_O1_A18",134,5.84673366834171,-10.2402645820843
"Sample_SUM159_2N_O1_A18",135,5.88693467336683,-13.0364901830716
"Sample_SUM159_2N_O1_A18",136,5.92713567839196,-10.3762228824487
"Sample_SUM159_2N_O1_A18",137,5.96733668341709,-11.6446007297721
"Sample_SUM159_2N_O1_A18",138,6.00753768844221,-18.1464932591004
"Sample_SUM159_2N_O1_A18",139,6.04773869346734,-27.6309307193024
"Sample_SUM159_2N_O1_A18",140,6.08793969849246,-27.6309307193024
"Sample_SUM159_2N_O1_A18",141,6.12814070351759,-27.6309307193024
"Sample_SUM159_2N_O1_A18",142,6.16834170854271,-27.6309307193024
"Sample_SUM159_2N_O1_A18",143,6.20854271356784,-27.6309307193024
"Sample_SUM159_2N_O1_A18",144,6.24874371859296,-27.6309307193024
"Sample_SUM159_2N_O1_A18",145,6.28894472361809,-27.6309307193024
"Sample_SUM159_2N_O1_A18",146,6.32914572864322,-27.6309307193024
"Sample_SUM159_2N_O1_A18",147,6.36934673366834,-27.6309307193024
"Sample_SUM159_2N_O1_A18",148,6.40954773869347,-27.6309307193024
"Sample_SUM159_2N_O1_A18",149,6.44974874371859,-27.6309307193024
"Sample_SUM159_2N_O1_A18",150,6.48994974874372,-27.6309307193024
"Sample_SUM159_2N_O1_A18",151,6.53015075376884,-27.6309307193024
"Sample_SUM159_2N_O1_A18",152,6.57035175879397,-27.6309307193024
"Sample_SUM159_2N_O1_A18",153,6.6105527638191,-27.6309307193024
"Sample_SUM159_2N_O1_A18",154,6.65075376884422,-27.6309307193024
"Sample_SUM159_2N_O1_A18",155,6.69095477386935,-27.6309307193024
"Sample_SUM159_2N_O1_A18",156,6.73115577889447,-27.6309307193024
"Sample_SUM159_2N_O1_A18",157,6.7713567839196,-27.6309307193024
"Sample_SUM159_2N_O1_A18",158,6.81155778894472,-27.6309307193024
"Sample_SUM159_2N_O1_A18",159,6.85175879396985,-27.6309307193024
"Sample_SUM159_2N_O1_A18",160,6.89195979899498,-27.6309307193024
"Sample_SUM159_2N_O1_A18",161,6.9321608040201,-27.6309307193024
"Sample_SUM159_2N_O1_A18",162,6.97236180904523,-27.6309307193024
"Sample_SUM159_2N_O1_A18",163,7.01256281407035,-27.6309307193024
"Sample_SUM159_2N_O1_A18",164,7.05276381909548,-27.6309307193024
"Sample_SUM159_2N_O1_A18",165,7.0929648241206,-27.6309307193024
"Sample_SUM159_2N_O1_A18",166,7.13316582914573,-27.6309307193024
"Sample_SUM159_2N_O1_A18",167,7.17336683417085,-27.6309307193024
"Sample_SUM159_2N_O1_A18",168,7.21356783919598,-27.6309307193024
"Sample_SUM159_2N_O1_A18",169,7.25376884422111,-27.6309307193024
"Sample_SUM159_2N_O1_A18",170,7.29396984924623,-27.6309307193024
"Sample_SUM159_2N_O1_A18",171,7.33417085427136,-27.6309307193024
"Sample_SUM159_2N_O1_A18",172,7.37437185929648,-27.6309307193024
"Sample_SUM159_2N_O1_A18",173,7.41457286432161,-27.6309307193024
"Sample_SUM159_2N_O1_A18",174,7.45477386934673,-27.6309307193024
"Sample_SUM159_2N_O1_A18",175,7.49497487437186,-27.6309307193024
"Sample_SUM159_2N_O1_A18",176,7.53517587939699,-27.6309307193024
"Sample_SUM159_2N_O1_A18",177,7.57537688442211,-27.6309307193024
"Sample_SUM159_2N_O1_A18",178,7.61557788944724,-27.6309307193024
"Sample_SUM159_2N_O1_A18",179,7.65577889447236,-27.6309307193024
"Sample_SUM159_2N_O1_A18",180,7.69597989949749,-27.6309307193024
"Sample_SUM159_2N_O1_A18",181,7.73618090452261,-27.6309307193024
"Sample_SUM159_2N_O1_A18",182,7.77638190954774,-27.6309307193024
"Sample_SUM159_2N_O1_A18",183,7.81658291457286,-27.6309307193024
"Sample_SUM159_2N_O1_A18",184,7.85678391959799,-27.6309307193024
"Sample_SUM159_2N_O1_A18",185,7.89698492462312,-27.6309307193024
"Sample_SUM159_2N_O1_A18",186,7.93718592964824,-27.6309307193024
"Sample_SUM159_2N_O1_A18",187,7.97738693467337,-27.6309307193024
"Sample_SUM159_2N_O1_A18",188,8.01758793969849,-27.6309307193024
"Sample_SUM159_2N_O1_A18",189,8.05778894472362,-27.6309307193024
"Sample_SUM159_2N_O1_A18",190,8.09798994974874,-27.6309307193024
"Sample_SUM159_2N_O1_A18",191,8.13819095477387,-27.6309307193024
"Sample_SUM159_2N_O1_A18",192,8.178391959799,-27.6309307193024
"Sample_SUM159_2N_O1_A18",193,8.21859296482412,-27.6309307193024
"Sample_SUM159_2N_O1_A18",194,8.25879396984925,-27.6309307193024
"Sample_SUM159_2N_O1_A18",195,8.29899497487437,-27.6309307193024
"Sample_SUM159_2N_O1_A18",196,8.3391959798995,-27.6309307193024
"Sample_SUM159_2N_O1_A18",197,8.37939698492462,-27.6309307193024
"Sample_SUM159_2N_O1_A18",198,8.41959798994975,-27.6309307193024
"Sample_SUM159_2N_O1_A18",199,8.45979899497488,-27.6309307193024
"Sample_SUM159_2N_O1_A18",200,8.5,-27.6309307193024
"Sample_SUM159_2N_O1_A23",1,0.5,-27.6311502741925
"Sample_SUM159_2N_O1_A23",2,0.540201005025126,-27.6311502741925
"Sample_SUM159_2N_O1_A23",3,0.580402010050251,-27.6311502741925
"Sample_SUM159_2N_O1_A23",4,0.620603015075377,-27.6311502741925
"Sample_SUM159_2N_O1_A23",5,0.660804020100503,-27.6311502741925
"Sample_SUM159_2N_O1_A23",6,0.701005025125628,-27.6311502741925
"Sample_SUM159_2N_O1_A23",7,0.741206030150754,-27.6311502741925
"Sample_SUM159_2N_O1_A23",8,0.781407035175879,-27.6311502741925
"Sample_SUM159_2N_O1_A23",9,0.821608040201005,-27.6311502741925
"Sample_SUM159_2N_O1_A23",10,0.861809045226131,-27.6311502741925
"Sample_SUM159_2N_O1_A23",11,0.902010050251256,-27.6311502741925
"Sample_SUM159_2N_O1_A23",12,0.942211055276382,-27.6311502741925
"Sample_SUM159_2N_O1_A23",13,0.982412060301508,-27.6311502741925
"Sample_SUM159_2N_O1_A23",14,1.02261306532663,-27.6311502741925
"Sample_SUM159_2N_O1_A23",15,1.06281407035176,-27.6311502741925
"Sample_SUM159_2N_O1_A23",16,1.10301507537688,-27.6311502741925
"Sample_SUM159_2N_O1_A23",17,1.14321608040201,-27.6311502741925
"Sample_SUM159_2N_O1_A23",18,1.18341708542714,-24.3066663114467
"Sample_SUM159_2N_O1_A23",19,1.22361809045226,-13.934077541536
"Sample_SUM159_2N_O1_A23",20,1.26381909547739,-10.4083654111048
"Sample_SUM159_2N_O1_A23",21,1.30402010050251,-9.66585407902484
"Sample_SUM159_2N_O1_A23",22,1.34422110552764,-8.20726693576587
"Sample_SUM159_2N_O1_A23",23,1.38442211055276,-7.19871461450603
"Sample_SUM159_2N_O1_A23",24,1.42462311557789,-6.14629083197213
"Sample_SUM159_2N_O1_A23",25,1.46482412060302,-5.29848583368044
"Sample_SUM159_2N_O1_A23",26,1.50502512562814,-4.46405017282329
"Sample_SUM159_2N_O1_A23",27,1.54522613065327,-3.73446978809163
"Sample_SUM159_2N_O1_A23",28,1.58542713567839,-3.07762117453741
"Sample_SUM159_2N_O1_A23",29,1.62562814070352,-2.46077786461315
"Sample_SUM159_2N_O1_A23",30,1.66582914572864,-1.88388168954036
"Sample_SUM159_2N_O1_A23",31,1.70603015075377,-1.35768849732157
"Sample_SUM159_2N_O1_A23",32,1.74623115577889,-0.913185762265741
"Sample_SUM159_2N_O1_A23",33,1.78643216080402,-0.512082236476252
"Sample_SUM159_2N_O1_A23",34,1.82663316582915,-0.172275346268101
"Sample_SUM159_2N_O1_A23",35,1.86683417085427,0.0998736355149006
"Sample_SUM159_2N_O1_A23",36,1.9070351758794,0.328358662513606
"Sample_SUM159_2N_O1_A23",37,1.94723618090452,0.485873845684279
"Sample_SUM159_2N_O1_A23",38,1.98743718592965,0.587052590334949
"Sample_SUM159_2N_O1_A23",39,2.02763819095477,0.639927118617578
"Sample_SUM159_2N_O1_A23",40,2.0678391959799,0.629282901196152
"Sample_SUM159_2N_O1_A23",41,2.10804020100502,0.561686951313725
"Sample_SUM159_2N_O1_A23",42,2.14824120603015,0.440682879609244
"Sample_SUM159_2N_O1_A23",43,2.18844221105528,0.268435665324185
"Sample_SUM159_2N_O1_A23",44,2.2286432160804,0.0418102688988266
"Sample_SUM159_2N_O1_A23",45,2.26884422110553,-0.225622769362412
"Sample_SUM159_2N_O1_A23",46,2.30904522613065,-0.556209179242525
"Sample_SUM159_2N_O1_A23",47,2.34924623115578,-0.910644517746466
"Sample_SUM159_2N_O1_A23",48,2.3894472361809,-1.32990885457811
"Sample_SUM159_2N_O1_A23",49,2.42964824120603,-1.76688449731528
"Sample_SUM159_2N_O1_A23",50,2.46984924623116,-2.24204499299104
"Sample_SUM159_2N_O1_A23",51,2.51005025125628,-2.72971712621166
"Sample_SUM159_2N_O1_A23",52,2.55025125628141,-3.24084675459484
"Sample_SUM159_2N_O1_A23",53,2.59045226130653,-3.73639476434824
"Sample_SUM159_2N_O1_A23",54,2.63065326633166,-4.23111137449741
"Sample_SUM159_2N_O1_A23",55,2.67085427135678,-4.68973226552248
"Sample_SUM159_2N_O1_A23",56,2.71105527638191,-5.16543711797697
"Sample_SUM159_2N_O1_A23",57,2.75125628140704,-5.57312701503978
"Sample_SUM159_2N_O1_A23",58,2.79145728643216,-5.88371847627876
"Sample_SUM159_2N_O1_A23",59,2.83165829145729,-6.52138219712535
"Sample_SUM159_2N_O1_A23",60,2.87185929648241,-6.97617738272478
"Sample_SUM159_2N_O1_A23",61,2.91206030150754,-6.92015207421214
"Sample_SUM159_2N_O1_A23",62,2.95226130653266,-7.40792207860659
"Sample_SUM159_2N_O1_A23",63,2.99246231155779,-7.50011217104991
"Sample_SUM159_2N_O1_A23",64,3.03266331658291,-7.50009770281841
"Sample_SUM159_2N_O1_A23",65,3.07286432160804,-7.94571668034884
"Sample_SUM159_2N_O1_A23",66,3.11306532663317,-8.42060166518341
"Sample_SUM159_2N_O1_A23",67,3.15326633165829,-9.08804790865627
"Sample_SUM159_2N_O1_A23",68,3.19346733668342,-8.12795308300545
"Sample_SUM159_2N_O1_A23",69,3.23366834170854,-7.43136906854071
"Sample_SUM159_2N_O1_A23",70,3.27386934673367,-7.11150900478263
"Sample_SUM159_2N_O1_A23",71,3.31407035175879,-6.58519128466269
"Sample_SUM159_2N_O1_A23",72,3.35427135678392,-6.1457659800234
"Sample_SUM159_2N_O1_A23",73,3.39447236180905,-5.57445608010678
"Sample_SUM159_2N_O1_A23",74,3.43467336683417,-5.09536799810301
"Sample_SUM159_2N_O1_A23",75,3.4748743718593,-4.67256079955492
"Sample_SUM159_2N_O1_A23",76,3.51507537688442,-4.27793981010078
"Sample_SUM159_2N_O1_A23",77,3.55527638190955,-3.86496459047482
"Sample_SUM159_2N_O1_A23",78,3.59547738693467,-3.47548154449802
"Sample_SUM159_2N_O1_A23",79,3.6356783919598,-3.16153854195159
"Sample_SUM159_2N_O1_A23",80,3.67587939698492,-2.80314841997995
"Sample_SUM159_2N_O1_A23",81,3.71608040201005,-2.46781786691106
"Sample_SUM159_2N_O1_A23",82,3.75628140703518,-2.23378966097413
"Sample_SUM159_2N_O1_A23",83,3.7964824120603,-1.96936176499118
"Sample_SUM159_2N_O1_A23",84,3.83668341708543,-1.72610860059644
"Sample_SUM159_2N_O1_A23",85,3.87688442211055,-1.56804176767499
"Sample_SUM159_2N_O1_A23",86,3.91708542713568,-1.41414628389069
"Sample_SUM159_2N_O1_A23",87,3.9572864321608,-1.2777890963415
"Sample_SUM159_2N_O1_A23",88,3.99748743718593,-1.23698903788852
"Sample_SUM159_2N_O1_A23",89,4.03768844221106,-1.28580821239992
"Sample_SUM159_2N_O1_A23",90,4.07788944723618,-1.2543428765725
"Sample_SUM159_2N_O1_A23",91,4.11809045226131,-1.26260674749912
"Sample_SUM159_2N_O1_A23",92,4.15829145728643,-1.28635158341395
"Sample_SUM159_2N_O1_A23",93,4.19849246231156,-1.35758712520145
"Sample_SUM159_2N_O1_A23",94,4.23869346733668,-1.42510049582021
"Sample_SUM159_2N_O1_A23",95,4.27889447236181,-1.51710203337592
"Sample_SUM159_2N_O1_A23",96,4.31909547738693,-1.64628234587623
"Sample_SUM159_2N_O1_A23",97,4.35929648241206,-1.77434544703186
"Sample_SUM159_2N_O1_A23",98,4.39949748743719,-1.94937694351935
"Sample_SUM159_2N_O1_A23",99,4.43969849246231,-2.13448489352166
"Sample_SUM159_2N_O1_A23",100,4.47989949748744,-2.3377288198893
"Sample_SUM159_2N_O1_A23",101,4.52010050251256,-2.5691946785121
"Sample_SUM159_2N_O1_A23",102,4.56030150753769,-2.80882524466809
"Sample_SUM159_2N_O1_A23",103,4.60050251256281,-3.03004879220677
"Sample_SUM159_2N_O1_A23",104,4.64070351758794,-3.32689407697266
"Sample_SUM159_2N_O1_A23",105,4.68090452261307,-3.65429337430976
"Sample_SUM159_2N_O1_A23",106,4.72110552763819,-3.92978134397776
"Sample_SUM159_2N_O1_A23",107,4.76130653266332,-4.17222584380311
"Sample_SUM159_2N_O1_A23",108,4.80150753768844,-4.4035309506624
"Sample_SUM159_2N_O1_A23",109,4.84170854271357,-4.77564534358821
"Sample_SUM159_2N_O1_A23",110,4.88190954773869,-4.97621422330708
"Sample_SUM159_2N_O1_A23",111,4.92211055276382,-5.26643188459797
"Sample_SUM159_2N_O1_A23",112,4.96231155778894,-5.51580548598549
"Sample_SUM159_2N_O1_A23",113,5.00251256281407,-5.83323919077254
"Sample_SUM159_2N_O1_A23",114,5.0427135678392,-6.02797170292936
"Sample_SUM159_2N_O1_A23",115,5.08291457286432,-6.24092388954097
"Sample_SUM159_2N_O1_A23",116,5.12311557788945,-6.50551077657099
"Sample_SUM159_2N_O1_A23",117,5.16331658291457,-6.77421816706913
"Sample_SUM159_2N_O1_A23",118,5.2035175879397,-7.34268964708577
"Sample_SUM159_2N_O1_A23",119,5.24371859296482,-7.83435377498697
"Sample_SUM159_2N_O1_A23",120,5.28391959798995,-7.79893713737346
"Sample_SUM159_2N_O1_A23",121,5.32412060301508,-7.99878573401521
"Sample_SUM159_2N_O1_A23",122,5.3643216080402,-7.82649332015521
"Sample_SUM159_2N_O1_A23",123,5.40452261306533,-7.96120741758584
"Sample_SUM159_2N_O1_A23",124,5.44472361809045,-8.23036649115199
"Sample_SUM159_2N_O1_A23",125,5.48492462311558,-7.9519804281967
"Sample_SUM159_2N_O1_A23",126,5.5251256281407,-8.67893989869853
"Sample_SUM159_2N_O1_A23",127,5.56532663316583,-8.4526940063842
"Sample_SUM159_2N_O1_A23",128,5.60552763819095,-8.17371859734704
"Sample_SUM159_2N_O1_A23",129,5.64572864321608,-8.64685365045856
"Sample_SUM159_2N_O1_A23",130,5.68592964824121,-9.12090002589271
"Sample_SUM159_2N_O1_A23",131,5.72613065326633,-8.77365323352416
"Sample_SUM159_2N_O1_A23",132,5.76633165829146,-8.5397658611963
"Sample_SUM159_2N_O1_A23",133,5.80653266331658,-8.85772510759817
"Sample_SUM159_2N_O1_A23",134,5.84673366834171,-9.32984167902575
"Sample_SUM159_2N_O1_A23",135,5.88693467336683,-8.9214286383549
"Sample_SUM159_2N_O1_A23",136,5.92713567839196,-10.1581763831184
"Sample_SUM159_2N_O1_A23",137,5.96733668341709,-9.40622977130533
"Sample_SUM159_2N_O1_A23",138,6.00753768844221,-9.40494618315967
"Sample_SUM159_2N_O1_A23",139,6.04773869346734,-11.9832229904465
"Sample_SUM159_2N_O1_A23",140,6.08793969849246,-11.2978179213192
"Sample_SUM159_2N_O1_A23",141,6.12814070351759,-10.4990649379539
"Sample_SUM159_2N_O1_A23",142,6.16834170854271,-14.9141079827625
"Sample_SUM159_2N_O1_A23",143,6.20854271356784,-24.43747457722
"Sample_SUM159_2N_O1_A23",144,6.24874371859296,-27.6311502741925
"Sample_SUM159_2N_O1_A23",145,6.28894472361809,-27.6311502741925
"Sample_SUM159_2N_O1_A23",146,6.32914572864322,-27.6311502741925
"Sample_SUM159_2N_O1_A23",147,6.36934673366834,-27.6311502741925
"Sample_SUM159_2N_O1_A23",148,6.40954773869347,-27.6311502741925
"Sample_SUM159_2N_O1_A23",149,6.44974874371859,-27.6311502741925
"Sample_SUM159_2N_O1_A23",150,6.48994974874372,-27.6311502741925
"Sample_SUM159_2N_O1_A23",151,6.53015075376884,-27.6311502741925
"Sample_SUM159_2N_O1_A23",152,6.57035175879397,-27.6311502741925
"Sample_SUM159_2N_O1_A23",153,6.6105527638191,-27.6311502741925
"Sample_SUM159_2N_O1_A23",154,6.65075376884422,-27.6311502741925
"Sample_SUM159_2N_O1_A23",155,6.69095477386935,-27.6311502741925
"Sample_SUM159_2N_O1_A23",156,6.73115577889447,-27.6311502741925
"Sample_SUM159_2N_O1_A23",157,6.7713567839196,-27.6311502741925
"Sample_SUM159_2N_O1_A23",158,6.81155778894472,-27.6311502741925
"Sample_SUM159_2N_O1_A23",159,6.85175879396985,-27.6311502741925
"Sample_SUM159_2N_O1_A23",160,6.89195979899498,-27.6311502741925
"Sample_SUM159_2N_O1_A23",161,6.9321608040201,-27.6311502741925
"Sample_SUM159_2N_O1_A23",162,6.97236180904523,-27.6311502741925
"Sample_SUM159_2N_O1_A23",163,7.01256281407035,-27.6311502741925
"Sample_SUM159_2N_O1_A23",164,7.05276381909548,-27.6311502741925
"Sample_SUM159_2N_O1_A23",165,7.0929648241206,-27.6311502741925
"Sample_SUM159_2N_O1_A23",166,7.13316582914573,-27.6311502741925
"Sample_SUM159_2N_O1_A23",167,7.17336683417085,-27.6311502741925
"Sample_SUM159_2N_O1_A23",168,7.21356783919598,-27.6311502741925
"Sample_SUM159_2N_O1_A23",169,7.25376884422111,-27.6311502741925
"Sample_SUM159_2N_O1_A23",170,7.29396984924623,-27.6311502741925
"Sample_SUM159_2N_O1_A23",171,7.33417085427136,-27.6311502741925
"Sample_SUM159_2N_O1_A23",172,7.37437185929648,-27.6311502741925
"Sample_SUM159_2N_O1_A23",173,7.41457286432161,-27.6311502741925
"Sample_SUM159_2N_O1_A23",174,7.45477386934673,-27.6311502741925
"Sample_SUM159_2N_O1_A23",175,7.49497487437186,-27.6311502741925
"Sample_SUM159_2N_O1_A23",176,7.53517587939699,-27.6311502741925
"Sample_SUM159_2N_O1_A23",177,7.57537688442211,-27.6311502741925
"Sample_SUM159_2N_O1_A23",178,7.61557788944724,-27.6311502741925
"Sample_SUM159_2N_O1_A23",179,7.65577889447236,-27.6311502741925
"Sample_SUM159_2N_O1_A23",180,7.69597989949749,-27.6311502741925
"Sample_SUM159_2N_O1_A23",181,7.73618090452261,-27.6311502741925
"Sample_SUM159_2N_O1_A23",182,7.77638190954774,-27.6311502741925
"Sample_SUM159_2N_O1_A23",183,7.81658291457286,-27.6311502741925
"Sample_SUM159_2N_O1_A23",184,7.85678391959799,-27.6311502741925
"Sample_SUM159_2N_O1_A23",185,7.89698492462312,-27.6311502741925
"Sample_SUM159_2N_O1_A23",186,7.93718592964824,-27.6311502741925
"Sample_SUM159_2N_O1_A23",187,7.97738693467337,-27.6311502741925
"Sample_SUM159_2N_O1_A23",188,8.01758793969849,-27.6311502741925
"Sample_SUM159_2N_O1_A23",189,8.05778894472362,-27.6311502741925
"Sample_SUM159_2N_O1_A23",190,8.09798994974874,-27.6311502741925
"Sample_SUM159_2N_O1_A23",191,8.13819095477387,-27.6311502741925
"Sample_SUM159_2N_O1_A23",192,8.178391959799,-27.6311502741925
"Sample_SUM159_2N_O1_A23",193,8.21859296482412,-27.6311502741925
"Sample_SUM159_2N_O1_A23",194,8.25879396984925,-27.6311502741925
"Sample_SUM159_2N_O1_A23",195,8.29899497487437,-27.6311502741925
"Sample_SUM159_2N_O1_A23",196,8.3391959798995,-27.6311502741925
"Sample_SUM159_2N_O1_A23",197,8.37939698492462,-27.6311502741925
"Sample_SUM159_2N_O1_A23",198,8.41959798994975,-27.6311502741925
"Sample_SUM159_2N_O1_A23",199,8.45979899497488,-27.6311502741925
"Sample_SUM159_2N_O1_A23",200,8.5,-27.6311502741925
"Sample_SUM159_2N_O1_A6",1,0.5,-27.6322847289021
"Sample_SUM159_2N_O1_A6",2,0.540201005025126,-27.6322847289021
"Sample_SUM159_2N_O1_A6",3,0.580402010050251,-27.6322847289021
"Sample_SUM159_2N_O1_A6",4,0.620603015075377,-27.6322847289021
"Sample_SUM159_2N_O1_A6",5,0.660804020100503,-27.6322847289021
"Sample_SUM159_2N_O1_A6",6,0.701005025125628,-27.6322847289021
"Sample_SUM159_2N_O1_A6",7,0.741206030150754,-27.6322847289021
"Sample_SUM159_2N_O1_A6",8,0.781407035175879,-27.6322847289021
"Sample_SUM159_2N_O1_A6",9,0.821608040201005,-27.6322847289021
"Sample_SUM159_2N_O1_A6",10,0.861809045226131,-27.6322847289021
"Sample_SUM159_2N_O1_A6",11,0.902010050251256,-27.6322847289021
"Sample_SUM159_2N_O1_A6",12,0.942211055276382,-27.6322847289021
"Sample_SUM159_2N_O1_A6",13,0.982412060301508,-27.6322847289021
"Sample_SUM159_2N_O1_A6",14,1.02261306532663,-27.6322847289021
"Sample_SUM159_2N_O1_A6",15,1.06281407035176,-19.0084952871037
"Sample_SUM159_2N_O1_A6",16,1.10301507537688,-10.3193611723483
"Sample_SUM159_2N_O1_A6",17,1.14321608040201,-8.99612766543885
"Sample_SUM159_2N_O1_A6",18,1.18341708542714,-9.73111230603906
"Sample_SUM159_2N_O1_A6",19,1.22361809045226,-8.14190393290841
"Sample_SUM159_2N_O1_A6",20,1.26381909547739,-6.68860747854479
"Sample_SUM159_2N_O1_A6",21,1.30402010050251,-5.91178987875571
"Sample_SUM159_2N_O1_A6",22,1.34422110552764,-4.70852333906322
"Sample_SUM159_2N_O1_A6",23,1.38442211055276,-3.75397114040319
"Sample_SUM159_2N_O1_A6",24,1.42462311557789,-2.97833458881735
"Sample_SUM159_2N_O1_A6",25,1.46482412060302,-2.14570405460275
"Sample_SUM159_2N_O1_A6",26,1.50502512562814,-1.47542958859259
"Sample_SUM159_2N_O1_A6",27,1.54522613065327,-0.885450891561552
"Sample_SUM159_2N_O1_A6",28,1.58542713567839,-0.38489877217744
"Sample_SUM159_2N_O1_A6",29,1.62562814070352,0.0654668705207356
"Sample_SUM159_2N_O1_A6",30,1.66582914572864,0.392550519173045
"Sample_SUM159_2N_O1_A6",31,1.70603015075377,0.660060393307488
"Sample_SUM159_2N_O1_A6",32,1.74623115577889,0.844895661076157
"Sample_SUM159_2N_O1_A6",33,1.78643216080402,0.956679266312305
"Sample_SUM159_2N_O1_A6",34,1.82663316582915,0.976579958126774
"Sample_SUM159_2N_O1_A6",35,1.86683417085427,0.923856314525101
"Sample_SUM159_2N_O1_A6",36,1.9070351758794,0.788473226353518
"Sample_SUM159_2N_O1_A6",37,1.94723618090452,0.578926057282425
"Sample_SUM159_2N_O1_A6",38,1.98743718592965,0.301829713469825
"Sample_SUM159_2N_O1_A6",39,2.02763819095477,-0.042164845154397
"Sample_SUM159_2N_O1_A6",40,2.0678391959799,-0.4673534188649
"Sample_SUM159_2N_O1_A6",41,2.10804020100502,-0.951213562391135
"Sample_SUM159_2N_O1_A6",42,2.14824120603015,-1.49926094576903
"Sample_SUM159_2N_O1_A6",43,2.18844221105528,-2.10591007357328
"Sample_SUM159_2N_O1_A6",44,2.2286432160804,-2.76350878513206
"Sample_SUM159_2N_O1_A6",45,2.26884422110553,-3.48235275313764
"Sample_SUM159_2N_O1_A6",46,2.30904522613065,-4.26870554610502
"Sample_SUM159_2N_O1_A6",47,2.34924623115578,-5.14495340703674
"Sample_SUM159_2N_O1_A6",48,2.3894472361809,-5.97789165207642
"Sample_SUM159_2N_O1_A6",49,2.42964824120603,-6.85736831996862
"Sample_SUM159_2N_O1_A6",50,2.46984924623116,-7.44745517587742
"Sample_SUM159_2N_O1_A6",51,2.51005025125628,-8.48066959018404
"Sample_SUM159_2N_O1_A6",52,2.55025125628141,-8.85954563753908
"Sample_SUM159_2N_O1_A6",53,2.59045226130653,-9.86319385889103
"Sample_SUM159_2N_O1_A6",54,2.63065326633166,-15.372913350589
"Sample_SUM159_2N_O1_A6",55,2.67085427135678,-27.6322847289021
"Sample_SUM159_2N_O1_A6",56,2.71105527638191,-27.6322847289021
"Sample_SUM159_2N_O1_A6",57,2.75125628140704,-27.6322847289021
"Sample_SUM159_2N_O1_A6",58,2.79145728643216,-27.6322847289021
"Sample_SUM159_2N_O1_A6",59,2.83165829145729,-27.6322847289021
"Sample_SUM159_2N_O1_A6",60,2.87185929648241,-27.6322847289021
"Sample_SUM159_2N_O1_A6",61,2.91206030150754,-18.5908836226296
"Sample_SUM159_2N_O1_A6",62,2.95226130653266,-10.049731377529
"Sample_SUM159_2N_O1_A6",63,2.99246231155779,-9.22334302461837
"Sample_SUM159_2N_O1_A6",64,3.03266331658291,-9.27491925379062
"Sample_SUM159_2N_O1_A6",65,3.07286432160804,-8.77676396275276
"Sample_SUM159_2N_O1_A6",66,3.11306532663317,-7.39752700075694
"Sample_SUM159_2N_O1_A6",67,3.15326633165829,-7.01323011376592
"Sample_SUM159_2N_O1_A6",68,3.19346733668342,-6.28185812942566
