parameter,center_name,delta_name,invitro_name,transform,projection_applied,projection_action,feasible_before_projection,feasible_after_projection,center_raw_transformed,delta_raw_transformed,vivo_raw_transformed,vitro_raw_transformed,center_transformed,delta_transformed,vivo_transformed,vitro_transformed,center_raw_natural,vivo_raw_natural,vitro_raw_natural,center_projected_natural,vivo_projected_natural,vitro_projected_natural,joint_union_lower_transformed,joint_union_upper_transformed,joint_union_lower_bound,joint_union_upper_bound,delta_dynamic_lower_transformed,delta_dynamic_upper_transformed,pair,seed,objective,rank,ratio_vivo_to_vitro
p_wgd,log10_p_wgd,delta__log10_p_wgd,log10_p_wgd,log10,False,none,True,True,-3.60991329211464,-0.0234189955184591,-3.62162278987387,-3.59820379435541,-3.60991329211464,-0.0234189955184591,-3.62162278987387,-3.59820379435541,0.0002455199052854,0.0002389886137428,0.0002522296897216,0.0002455199052854,0.0002389886137428,0.0002522296897216,-5.0,-3.0,1e-05,0.001,-1.21982658422928,1.21982658422928,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed71,18.8597059816659,4,0.9475038961772703
gamma_mu,gamma_mu,delta__gamma_mu,gamma_mu,identity,False,none,True,True,1.91875260625021,1.43750521250042,2.63750521250042,1.2,1.91875260625021,1.43750521250042,2.63750521250042,1.2,1.91875260625021,2.63750521250042,1.2,1.91875260625021,2.63750521250042,1.2,1.2,3.5,1.2,3.5,-1.43750521250042,1.43750521250042,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed71,18.8597059816659,4,2.1979210104170166
O2_crit,log10_O2_crit,delta__log10_O2_crit,log10_O2_crit,log10_nonnegative,False,none,True,True,-0.226148508116371,-0.853016623143665,-0.652656819688203,0.200359803455462,-0.226148508116371,-0.853016623143665,-0.652656819688203,0.200359803455462,0.59408897362346,0.222506744860626,1.58620678578554,0.59408897362346,0.222506744860626,1.58620678578554,-4.0,0.397940008672038,0.0001,2.5,-1.24817703357682,1.24817703357682,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,0.14027600112077038
mu_hp,log10_mu_hp,delta__log10_mu_hp,log10_mu_hp,log10,False,none,True,True,-1.79525411246165,1.01155176640467,-1.28947822925931,-2.30102999566398,-1.79525411246165,1.01155176640467,-1.28947822925931,-2.30102999566398,0.0160230758124583,0.0513477916983572,0.005,0.0160230758124583,0.0513477916983572,0.005,-2.30102999566398,-0.522878745280338,0.005,0.3,-1.01155176640467,1.01155176640467,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,10.26955833967144
p_misseg,log10_p_misseg,delta__log10_p_misseg,log10_p_misseg,log10,False,none,True,True,-1.4535458521862,1.04611402577961,-0.930488839296389,-1.976602865076,-1.4535458521862,1.04611402577961,-0.930488839296389,-1.976602865076,0.035192826448372,0.117357584120704,0.0105535150770604,0.035192826448372,0.117357584120704,0.0105535150770604,-2.30102999566398,-0.301029995663981,0.005,0.5,-1.69496828695557,1.69496828695557,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,11.120236552823787
k_o_mis,log10_k_o_mis,delta__log10_k_o_mis,log10_k_o_mis,log10,False,none,True,True,-3.46747209044657,0.959678071247266,-2.98763305482293,-3.9473111260702,-3.46747209044657,0.959678071247266,-2.98763305482293,-3.9473111260702,0.0003408222267376,0.0010288852592723,0.0001128986825222,0.0003408222267376,0.0010288852592723,0.0001128986825222,-5.0,-1.69897000433602,1e-05,0.02,-3.06505581910687,3.06505581910687,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,9.113350450922965
buffer_smax,buffer_smax,delta__buffer_smax,buffer_smax,identity,False,none,True,True,0.954257795077643,-0.091484409844715,0.908515590155285,1.0,0.954257795077643,-0.091484409844715,0.908515590155285,1.0,0.954257795077643,0.908515590155285,1.0,0.954257795077643,0.908515590155285,1.0,0.0,1.0,0.0,1.0,-0.091484409844715,0.091484409844715,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,0.908515590155285
buffer_beta,log10_buffer_beta,delta__log10_buffer_beta,log10_buffer_beta,log10,False,none,True,True,-0.28989539770726,-0.983202273192138,-0.781496534303329,0.201705738888809,-0.28989539770726,-0.983202273192138,-0.781496534303329,0.201705738888809,0.512984924445842,0.165387798276667,1.59113027351929,0.512984924445842,0.165387798276667,1.59113027351929,-2.0,1.0,0.01,10.0,-2.57979079541452,2.57979079541452,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,0.1039435934499941
buffer_n_exp,log10_buffer_n_exp,delta__log10_buffer_n_exp,log10_buffer_n_exp,log10,False,none,True,True,0.749676226334253,0.500647547331493,1.0,0.499352452668507,0.749676226334253,0.500647547331493,1.0,0.499352452668507,5.61922246735227,10.0,3.15756611375965,5.61922246735227,10.0,3.15756611375965,-1.0,1.0,0.1,10.0,-0.500647547331493,0.500647547331493,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,3.1669962368874054
n_O,n_O,delta__n_O,n_O,identity,False,none,True,True,2.02052984291053,0.30391001849108,2.17248485215607,1.86857483366499,2.02052984291053,0.30391001849108,2.17248485215607,1.86857483366499,2.02052984291053,2.17248485215607,1.86857483366499,2.02052984291053,2.17248485215607,1.86857483366499,0.0001,5.0,0.0001,5.0,-4.04085968582106,4.04085968582106,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,1.1626426798733
alpha_o2,log10_alpha_o2,delta__log10_alpha_o2,log10_alpha_o2,log10,False,none,True,True,0.0645171318541569,0.731094255036276,0.430064259372295,-0.301029995663981,0.0645171318541569,0.731094255036276,0.430064259372295,-0.301029995663981,1.16015798063767,2.69193308007453,0.5,1.16015798063767,2.69193308007453,0.5,-0.301029995663981,0.602059991327962,0.5,4.0,-0.731094255036276,0.731094255036276,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,5.38386616014906
gamma_growth,gamma_growth,delta__gamma_growth,gamma_growth,identity,False,none,True,True,2.40379363126653,1.80758726253307,3.30758726253307,1.5,2.40379363126653,1.80758726253307,3.30758726253307,1.5,2.40379363126653,3.30758726253307,1.5,2.40379363126653,3.30758726253307,1.5,1.5,4.5,1.5,4.5,-1.80758726253307,1.80758726253307,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,2.2050581750220464
lam_max,log10_lam_max,delta__log10_lam_max,log10_lam_max,log10,False,none,True,True,-0.245948704866245,-0.751609097698433,-0.621753253715461,0.129855843982972,-0.245948704866245,-0.751609097698433,-0.621753253715461,0.129855843982972,0.567611642861182,0.238916831366556,1.3485151936293,0.567611642861182,0.238916831366556,1.3485151936293,-2.30102999566398,0.176091259055681,0.005,1.5,-0.844079927843852,0.844079927843852,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,0.1771702925523233
p_mis_base,log10_p_mis_base,delta__log10_p_mis_base,log10_p_mis_base,log10,False,none,True,True,-5.06158922438224,0.0137210223448498,-5.05472871320981,-5.06844973555466,-5.06158922438224,0.0137210223448498,-5.05472871320981,-5.06844973555466,8.67782275944203e-06,8.81599401735714e-06,8.54181703118544e-06,8.67782275944203e-06,8.81599401735714e-06,8.54181703118544e-06,-6.0,-1.0,1e-06,0.1,-1.87682155123553,1.87682155123553,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,1.0320982040672029
p_wgd,log10_p_wgd,delta__log10_p_wgd,log10_p_wgd,log10,False,none,True,True,-3.60991329211464,-0.0682555556393532,-3.64404106993432,-3.57578551429496,-3.60991329211464,-0.0682555556393532,-3.64404106993432,-3.57578551429496,0.0002455199052854,0.0002269650207681,0.0002655916920032,0.0002455199052854,0.0002269650207681,0.0002655916920032,-5.0,-3.0,1e-05,0.001,-1.21982658422928,1.21982658422928,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,0.8545637066289159
gamma_mu,gamma_mu,delta__gamma_mu,gamma_mu,identity,False,none,True,True,1.91875260625021,1.43750521250042,2.63750521250042,1.2,1.91875260625021,1.43750521250042,2.63750521250042,1.2,1.91875260625021,2.63750521250042,1.2,1.91875260625021,2.63750521250042,1.2,1.2,3.5,1.2,3.5,-1.43750521250042,1.43750521250042,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed178,18.8603905272211,5,2.1979210104170166
O2_crit,log10_O2_crit,delta__log10_O2_crit,log10_O2_crit,log10_nonnegative,False,none,True,True,-0.226148508116371,-0.853016623143665,-0.652656819688203,0.200359803455462,-0.226148508116371,-0.853016623143665,-0.652656819688203,0.200359803455462,0.59408897362346,0.222506744860626,1.58620678578554,0.59408897362346,0.222506744860626,1.58620678578554,-4.0,0.397940008672038,0.0001,2.5,-1.24817703357682,1.24817703357682,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,0.14027600112077038
mu_hp,log10_mu_hp,delta__log10_mu_hp,log10_mu_hp,log10,False,none,True,True,-1.79525411246165,1.01155176640467,-1.28947822925931,-2.30102999566398,-1.79525411246165,1.01155176640467,-1.28947822925931,-2.30102999566398,0.0160230758124583,0.0513477916983572,0.005,0.0160230758124583,0.0513477916983572,0.005,-2.30102999566398,-0.522878745280338,0.005,0.3,-1.01155176640467,1.01155176640467,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,10.26955833967144
p_misseg,log10_p_misseg,delta__log10_p_misseg,log10_p_misseg,log10,False,none,True,True,-1.4535458521862,1.04611402577961,-0.930488839296389,-1.976602865076,-1.4535458521862,1.04611402577961,-0.930488839296389,-1.976602865076,0.035192826448372,0.117357584120704,0.0105535150770604,0.035192826448372,0.117357584120704,0.0105535150770604,-2.30102999566398,-0.301029995663981,0.005,0.5,-1.69496828695557,1.69496828695557,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,11.120236552823787
k_o_mis,log10_k_o_mis,delta__log10_k_o_mis,log10_k_o_mis,log10,False,none,True,True,-3.46747209044657,0.959678071247266,-2.98763305482293,-3.9473111260702,-3.46747209044657,0.959678071247266,-2.98763305482293,-3.9473111260702,0.0003408222267376,0.0010288852592723,0.0001128986825222,0.0003408222267376,0.0010288852592723,0.0001128986825222,-5.0,-1.69897000433602,1e-05,0.02,-3.06505581910687,3.06505581910687,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,9.113350450922965
buffer_smax,buffer_smax,delta__buffer_smax,buffer_smax,identity,False,none,True,True,0.954257795077643,-0.091484409844715,0.908515590155285,1.0,0.954257795077643,-0.091484409844715,0.908515590155285,1.0,0.954257795077643,0.908515590155285,1.0,0.954257795077643,0.908515590155285,1.0,0.0,1.0,0.0,1.0,-0.091484409844715,0.091484409844715,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,0.908515590155285
buffer_beta,log10_buffer_beta,delta__log10_buffer_beta,log10_buffer_beta,log10,False,none,True,True,-0.28989539770726,-0.983202273192138,-0.781496534303329,0.201705738888809,-0.28989539770726,-0.983202273192138,-0.781496534303329,0.201705738888809,0.512984924445842,0.165387798276667,1.59113027351929,0.512984924445842,0.165387798276667,1.59113027351929,-2.0,1.0,0.01,10.0,-2.57979079541452,2.57979079541452,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,0.1039435934499941
buffer_n_exp,log10_buffer_n_exp,delta__log10_buffer_n_exp,log10_buffer_n_exp,log10,False,none,True,True,0.749676226334253,0.500647547331493,1.0,0.499352452668507,0.749676226334253,0.500647547331493,1.0,0.499352452668507,5.61922246735227,10.0,3.15756611375965,5.61922246735227,10.0,3.15756611375965,-1.0,1.0,0.1,10.0,-0.500647547331493,0.500647547331493,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,3.1669962368874054
n_O,n_O,delta__n_O,n_O,identity,False,none,True,True,2.02052984291053,0.30391001849108,2.17248485215607,1.86857483366499,2.02052984291053,0.30391001849108,2.17248485215607,1.86857483366499,2.02052984291053,2.17248485215607,1.86857483366499,2.02052984291053,2.17248485215607,1.86857483366499,0.0001,5.0,0.0001,5.0,-4.04085968582106,4.04085968582106,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,1.1626426798733
alpha_o2,log10_alpha_o2,delta__log10_alpha_o2,log10_alpha_o2,log10,False,none,True,True,0.0645171318541569,0.731094255036276,0.430064259372295,-0.301029995663981,0.0645171318541569,0.731094255036276,0.430064259372295,-0.301029995663981,1.16015798063767,2.69193308007453,0.5,1.16015798063767,2.69193308007453,0.5,-0.301029995663981,0.602059991327962,0.5,4.0,-0.731094255036276,0.731094255036276,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,5.38386616014906
gamma_growth,gamma_growth,delta__gamma_growth,gamma_growth,identity,False,none,True,True,2.40379363126653,1.80758726253307,3.30758726253307,1.5,2.40379363126653,1.80758726253307,3.30758726253307,1.5,2.40379363126653,3.30758726253307,1.5,2.40379363126653,3.30758726253307,1.5,1.5,4.5,1.5,4.5,-1.80758726253307,1.80758726253307,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,2.2050581750220464
lam_max,log10_lam_max,delta__log10_lam_max,log10_lam_max,log10,False,none,True,True,-0.245948704866245,-0.751609097698433,-0.621753253715461,0.129855843982972,-0.245948704866245,-0.751609097698433,-0.621753253715461,0.129855843982972,0.567611642861182,0.238916831366556,1.3485151936293,0.567611642861182,0.238916831366556,1.3485151936293,-2.30102999566398,0.176091259055681,0.005,1.5,-0.844079927843852,0.844079927843852,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,0.1771702925523233
p_mis_base,log10_p_mis_base,delta__log10_p_mis_base,log10_p_mis_base,log10,False,none,True,True,-5.06158922438224,0.0137210223448498,-5.05472871320981,-5.06844973555466,-5.06158922438224,0.0137210223448498,-5.05472871320981,-5.06844973555466,8.67782275944203e-06,8.81599401735714e-06,8.54181703118544e-06,8.67782275944203e-06,8.81599401735714e-06,8.54181703118544e-06,-6.0,-1.0,1e-06,0.1,-1.87682155123553,1.87682155123553,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,1.0320982040672029
p_wgd,log10_p_wgd,delta__log10_p_wgd,log10_p_wgd,log10,False,none,True,True,-3.60991329211464,-0.0530598112135561,-3.63644319772142,-3.58338338650786,-3.60991329211464,-0.0530598112135561,-3.63644319772142,-3.58338338650786,0.0002455199052854,0.0002309706530485,0.0002609856407977,0.0002455199052854,0.0002309706530485,0.0002609856407977,-5.0,-3.0,1e-05,0.001,-1.21982658422928,1.21982658422928,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,0.8849937197408276
gamma_mu,gamma_mu,delta__gamma_mu,gamma_mu,identity,False,none,True,True,1.91875260625021,1.43750521250042,2.63750521250042,1.2,1.91875260625021,1.43750521250042,2.63750521250042,1.2,1.91875260625021,2.63750521250042,1.2,1.91875260625021,2.63750521250042,1.2,1.2,3.5,1.2,3.5,-1.43750521250042,1.43750521250042,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed251,18.8607948153975,6,2.1979210104170166
O2_crit,log10_O2_crit,delta__log10_O2_crit,log10_O2_crit,log10_nonnegative,False,none,True,True,-0.226148508116371,-0.853016623143665,-0.652656819688203,0.200359803455462,-0.226148508116371,-0.853016623143665,-0.652656819688203,0.200359803455462,0.59408897362346,0.222506744860626,1.58620678578554,0.59408897362346,0.222506744860626,1.58620678578554,-4.0,0.397940008672038,0.0001,2.5,-1.24817703357682,1.24817703357682,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed53,18.8639915998995,7,0.14027600112077038
mu_hp,log10_mu_hp,delta__log10_mu_hp,log10_mu_hp,log10,False,none,True,True,-1.79525411246165,1.01155176640467,-1.28947822925931,-2.30102999566398,-1.79525411246165,1.01155176640467,-1.28947822925931,-2.30102999566398,0.0160230758124583,0.0513477916983572,0.005,0.0160230758124583,0.0513477916983572,0.005,-2.30102999566398,-0.522878745280338,0.005,0.3,-1.01155176640467,1.01155176640467,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed53,18.8639915998995,7,10.26955833967144
p_misseg,log10_p_misseg,delta__log10_p_misseg,log10_p_misseg,log10,False,none,True,True,-1.4535458521862,1.04611402577961,-0.930488839296389,-1.976602865076,-1.4535458521862,1.04611402577961,-0.930488839296389,-1.976602865076,0.035192826448372,0.117357584120704,0.0105535150770604,0.035192826448372,0.117357584120704,0.0105535150770604,-2.30102999566398,-0.301029995663981,0.005,0.5,-1.69496828695557,1.69496828695557,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed53,18.8639915998995,7,11.120236552823787
k_o_mis,log10_k_o_mis,delta__log10_k_o_mis,log10_k_o_mis,log10,False,none,True,True,-3.46747209044657,0.959678071247266,-2.98763305482293,-3.9473111260702,-3.46747209044657,0.959678071247266,-2.98763305482293,-3.9473111260702,0.0003408222267376,0.0010288852592723,0.0001128986825222,0.0003408222267376,0.0010288852592723,0.0001128986825222,-5.0,-1.69897000433602,1e-05,0.02,-3.06505581910687,3.06505581910687,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed53,18.8639915998995,7,9.113350450922965
buffer_smax,buffer_smax,delta__buffer_smax,buffer_smax,identity,False,none,True,True,0.954257795077643,-0.091484409844715,0.908515590155285,1.0,0.954257795077643,-0.091484409844715,0.908515590155285,1.0,0.954257795077643,0.908515590155285,1.0,0.954257795077643,0.908515590155285,1.0,0.0,1.0,0.0,1.0,-0.091484409844715,0.091484409844715,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed53,18.8639915998995,7,0.908515590155285
buffer_beta,log10_buffer_beta,delta__log10_buffer_beta,log10_buffer_beta,log10,False,none,True,True,-0.28989539770726,-0.983202273192138,-0.781496534303329,0.201705738888809,-0.28989539770726,-0.983202273192138,-0.781496534303329,0.201705738888809,0.512984924445842,0.165387798276667,1.59113027351929,0.512984924445842,0.165387798276667,1.59113027351929,-2.0,1.0,0.01,10.0,-2.57979079541452,2.57979079541452,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed53,18.8639915998995,7,0.1039435934499941
buffer_n_exp,log10_buffer_n_exp,delta__log10_buffer_n_exp,log10_buffer_n_exp,log10,False,none,True,True,0.749676226334253,0.500647547331493,1.0,0.499352452668507,0.749676226334253,0.500647547331493,1.0,0.499352452668507,5.61922246735227,10.0,3.15756611375965,5.61922246735227,10.0,3.15756611375965,-1.0,1.0,0.1,10.0,-0.500647547331493,0.500647547331493,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed53,18.8639915998995,7,3.1669962368874054
n_O,n_O,delta__n_O,n_O,identity,False,none,True,True,2.02052984291053,0.30391001849108,2.17248485215607,1.86857483366499,2.02052984291053,0.30391001849108,2.17248485215607,1.86857483366499,2.02052984291053,2.17248485215607,1.86857483366499,2.02052984291053,2.17248485215607,1.86857483366499,0.0001,5.0,0.0001,5.0,-4.04085968582106,4.04085968582106,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed53,18.8639915998995,7,1.1626426798733
alpha_o2,log10_alpha_o2,delta__log10_alpha_o2,log10_alpha_o2,log10,False,none,True,True,0.0645171318541569,0.731094255036276,0.430064259372295,-0.301029995663981,0.0645171318541569,0.731094255036276,0.430064259372295,-0.301029995663981,1.16015798063767,2.69193308007453,0.5,1.16015798063767,2.69193308007453,0.5,-0.301029995663981,0.602059991327962,0.5,4.0,-0.731094255036276,0.731094255036276,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed53,18.8639915998995,7,5.38386616014906
gamma_growth,gamma_growth,delta__gamma_growth,gamma_growth,identity,False,none,True,True,2.40379363126653,1.80758726253307,3.30758726253307,1.5,2.40379363126653,1.80758726253307,3.30758726253307,1.5,2.40379363126653,3.30758726253307,1.5,2.40379363126653,3.30758726253307,1.5,1.5,4.5,1.5,4.5,-1.80758726253307,1.80758726253307,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed53,18.8639915998995,7,2.2050581750220464
lam_max,log10_lam_max,delta__log10_lam_max,log10_lam_max,log10,False,none,True,True,-0.245948704866245,-0.751609097698433,-0.621753253715461,0.129855843982972,-0.245948704866245,-0.751609097698433,-0.621753253715461,0.129855843982972,0.567611642861182,0.238916831366556,1.3485151936293,0.567611642861182,0.238916831366556,1.3485151936293,-2.30102999566398,0.176091259055681,0.005,1.5,-0.844079927843852,0.844079927843852,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed53,18.8639915998995,7,0.1771702925523233
p_mis_base,log10_p_mis_base,delta__log10_p_mis_base,log10_p_mis_base,log10,False,none,True,True,-5.06158922438224,0.0122892125491165,-5.05544461810768,-5.06773383065679,-5.06158922438224,0.0122892125491165,-5.05544461810768,-5.06773383065679,8.67782275944203e-06,8.80147342257894e-06,8.55590924709342e-06,8.67782275944203e-06,8.80147342257894e-06,8.55590924709342e-06,-6.0,-1.0,1e-06,0.1,-1.87682155123553,1.87682155123553,fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,seed53,18.8639915998995,7,1.0287011197049503
