parameter	O2_pct	n_complete	spearman_rho	parameter_group	parameter_order	parameter_plot_label	parameter_display_label	display_order	importance_rank	peak_direction	peak_direction_order	within_direction_rank	max_abs_rho	rho_at_max_abs	O2_at_max_abs
buffer_smax	0.35	500	-0.134032864136193	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.375	500	-0.130870349778563	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.4	500	-0.117578477375348	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.425	500	-0.128713302344349	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.45	500	-0.12846859568585	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.475	500	-0.126826929850754	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.5	500	-0.110884084647308	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.525	500	-0.113198045786236	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.55	500	-0.102962654588705	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.575	500	-0.10453515167235	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.6	500	-0.0883129434338979	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.625	500	-0.102364376088993	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.65	500	-0.0891657206984902	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.675	500	-0.0616121253555813	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.7	500	-0.0384951222119146	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.725	500	-0.0361871131376496	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.75	500	-0.0239398280828563	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.775	500	-0.0124369351151561	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.8	500	-0.00258886012543739	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.825	500	0.00288871938311543	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.85	500	0.00280251044653951	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.875	500	0.0101981427928635	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.9	500	0.0107788051011925	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.925	500	0.0199082162833307	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.95	500	0.029151532702938	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.975	500	0.02645423939948	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1	500	0.0330826794110085	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.025	500	0.029650690125796	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.05	500	0.0295909294765549	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.075	500	0.0446869974805933	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.1	500	0.0550277978232919	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.125	500	0.066991447796667	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.15	500	0.0877743775829058	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.175	500	0.0973004170740233	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.2	500	0.11054592097349	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.225	500	0.122246672090725	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.25	500	0.133268071827472	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.275	500	0.154824914021513	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.3	500	0.16249750937677	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.325	500	0.163276269837242	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.35	500	0.165474741721492	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.375	500	0.168431525844065	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.4	500	0.172930134717057	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.425	500	0.174794858975466	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.45	500	0.187086352510541	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.475	500	0.191910644921767	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.5	500	0.190616742864785	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.525	500	0.195001974506045	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.55	500	0.199166355747981	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.575	500	0.199586072307791	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.6	500	0.196693176879307	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.625	500	0.19805331965593	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.65	500	0.199205428172464	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.675	500	0.197151341856822	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.7	500	0.195354778338914	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.725	500	0.196085106273214	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.75	500	0.200222607223122	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.775	500	0.198229577570801	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.8	500	0.201420076232453	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.825	500	0.199277092951032	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.85	500	0.194355359481204	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.875	500	0.20113173709993	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.9	500	0.203681476800362	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.925	500	0.202978509163305	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.95	500	0.203980952053868	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	1.975	500	0.204854993549476	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	2	500	0.205160516868688	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
