N	replicate	seed	O2_pct	output	parameter	group	S1	ST	output_variance
129	1	20260923	4.125	dominant_growth_rate	buffer_beta	buffering	0.0005088084137	0.01598547878	0.005836598191
129	1	20260923	4.125	dominant_growth_rate	buffer_n_exp	buffering	0.0004605163228	0.009373340437	0.005836598191
129	1	20260923	4.125	dominant_growth_rate	p_wgd	genome_doubling	0.000206021844	0.04732325273	0.005836598191
129	1	20260923	4.125	dominant_growth_rate	alpha_o2	growth	0.002250152817	0.1022916564	0.005836598191
129	1	20260923	4.125	dominant_growth_rate	gamma_growth	growth	1.541588907e-05	0.004375674753	0.005836598191
129	1	20260923	4.125	dominant_growth_rate	mu_hp	death	0.0007369460396	0.005231852306	0.005836598191
129	1	20260923	4.125	dominant_growth_rate	gamma_mu	death	0.0002159389971	0.0320302291	0.005836598191
129	1	20260923	4.125	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.1267290936	0.5120308132	0.005836598191
129	1	20260923	4.125	dominant_growth_rate	n_O	shared_oxygen_stress	0.0437448377	0.1556046431	0.005836598191
129	1	20260923	4.150	dominant_mean_ploidy	lam_max	growth	0.1124217969	0.8466207415	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	p_mis_base	missegregation	0.1288272083	0.7586335083	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	p_misseg	missegregation	7.863944772e-05	0.006471053669	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	k_o_mis	missegregation	0.02519927089	0.4771177563	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	buffer_smax	buffering	0.02338855335	0.5542007455	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	buffer_beta	buffering	0.03623281293	0.1531450067	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	buffer_n_exp	buffering	0.01295263559	0.1620359346	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	p_wgd	genome_doubling	0.09961012251	0.639092574	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	alpha_o2	growth	0.04581407994	0.7559443123	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	gamma_growth	growth	0.001876283374	0.063764799	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	mu_hp	death	0.05299958102	0.4312153541	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	gamma_mu	death	0.02758332041	0.4331830687	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.06020885145	0.459585927	0.2943176081
129	1	20260923	4.150	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02535365645	0.3428282253	0.2943176081
129	1	20260923	4.150	dominant_growth_rate	lam_max	growth	0.1013010546	0.5586401579	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	p_mis_base	missegregation	0.1002838919	0.2392187131	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	p_misseg	missegregation	0.002401281315	0.01103315472	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	k_o_mis	missegregation	0.003849383795	0.06091985578	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	buffer_smax	buffering	0.0009724012229	0.07797890043	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	buffer_beta	buffering	0.0005119334463	0.01605868187	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	buffer_n_exp	buffering	0.0004665732995	0.00943744354	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	p_wgd	genome_doubling	0.0002114962516	0.04770197276	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	alpha_o2	growth	0.002283579438	0.1028053206	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	gamma_growth	growth	1.546937408e-05	0.004384736082	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	mu_hp	death	0.0007254063	0.005213330913	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	gamma_mu	death	0.0002173784708	0.03248133887	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.1254161845	0.5078371202	0.005827426611
129	1	20260923	4.150	dominant_growth_rate	n_O	shared_oxygen_stress	0.0446145682	0.1585696806	0.005827426611
129	1	20260923	4.175	dominant_mean_ploidy	lam_max	growth	0.1123871407	0.8470573943	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	p_mis_base	missegregation	0.1290554827	0.7587610409	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	p_misseg	missegregation	7.936089111e-05	0.006465246997	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	k_o_mis	missegregation	0.02516410097	0.4768610667	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	buffer_smax	buffering	0.02348747445	0.5546749727	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	buffer_beta	buffering	0.03620053444	0.1528687797	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	buffer_n_exp	buffering	0.01281221129	0.1605985536	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	p_wgd	genome_doubling	0.1000927128	0.637395785	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	alpha_o2	growth	0.04586747265	0.7562787891	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	gamma_growth	growth	0.001815782048	0.0635021331	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	mu_hp	death	0.05291620865	0.4313071139	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	gamma_mu	death	0.02755644527	0.433064434	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.05984689103	0.4593283686	0.2977793347
129	1	20260923	4.175	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02515986116	0.34247436	0.2977793347
129	1	20260923	4.175	dominant_growth_rate	lam_max	growth	0.1018808701	0.5592917111	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	p_mis_base	missegregation	0.1006814164	0.2399819464	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	p_misseg	missegregation	0.002380806641	0.01098853753	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	k_o_mis	missegregation	0.00378227221	0.06120153545	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	buffer_smax	buffering	0.0009999069673	0.07850751832	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	buffer_beta	buffering	0.0005150422485	0.01613025265	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	buffer_n_exp	buffering	0.0004724810885	0.009499633685	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	p_wgd	genome_doubling	0.0002169246007	0.04806497061	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	alpha_o2	growth	0.002315908846	0.1032961491	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	gamma_growth	growth	1.552286425e-05	0.004393615673	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	mu_hp	death	0.000714199926	0.005195426425	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	gamma_mu	death	0.0002195062112	0.03293004314	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.1241159844	0.5036609861	0.005818377339
129	1	20260923	4.175	dominant_growth_rate	n_O	shared_oxygen_stress	0.04549074448	0.1615597392	0.005818377339
129	1	20260923	4.200	dominant_mean_ploidy	lam_max	growth	0.1123487921	0.8474578556	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	p_mis_base	missegregation	0.1292875848	0.7588863348	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	p_misseg	missegregation	8.009215986e-05	0.006459802535	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	k_o_mis	missegregation	0.02514308498	0.4772878587	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	buffer_smax	buffering	0.0234754926	0.5535701663	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	buffer_beta	buffering	0.03617091064	0.15259977	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	buffer_n_exp	buffering	0.01267551195	0.1591907953	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	p_wgd	genome_doubling	0.09088026486	0.6662706431	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	alpha_o2	growth	0.04583228685	0.7559216031	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	gamma_growth	growth	0.001754217771	0.06325076323	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	mu_hp	death	0.05273486542	0.4310085578	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	gamma_mu	death	0.02751786796	0.4328759862	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.05967160676	0.4609921862	0.2988698495
129	1	20260923	4.200	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02532824459	0.3431248474	0.2988698495
129	1	20260923	4.200	dominant_growth_rate	lam_max	growth	0.1024589234	0.5599389588	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	p_mis_base	missegregation	0.1010754141	0.2407374655	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	p_misseg	missegregation	0.002360417743	0.01094375836	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	k_o_mis	missegregation	0.003717779772	0.06150713902	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	buffer_smax	buffering	0.00102711552	0.07902110503	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	buffer_beta	buffering	0.0005181341018	0.01620023454	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	buffer_n_exp	buffering	0.0004782412332	0.009559950129	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	p_wgd	genome_doubling	0.0002208141206	0.04838187018	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	alpha_o2	growth	0.00234765461	0.103772982	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	gamma_growth	growth	1.557638186e-05	0.004402317201	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	mu_hp	death	0.0007032916024	0.005177932638	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	gamma_mu	death	0.0002222558473	0.03337515837	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.1228282709	0.4995005307	0.005809466987
129	1	20260923	4.200	dominant_growth_rate	n_O	shared_oxygen_stress	0.0463744126	0.1645747614	0.005809466987
129	1	20260923	4.225	dominant_mean_ploidy	lam_max	growth	0.1122730221	0.8474105383	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	p_mis_base	missegregation	0.1295228875	0.7590100916	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	p_misseg	missegregation	8.083091214e-05	0.006454697233	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	k_o_mis	missegregation	0.02523212769	0.4772493332	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	buffer_smax	buffering	0.02357101433	0.5540347069	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	buffer_beta	buffering	0.03614391527	0.1523379035	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	buffer_n_exp	buffering	0.01254239754	0.1578116791	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	p_wgd	genome_doubling	0.0912025242	0.6652813824	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	alpha_o2	growth	0.04588246312	0.7562324997	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	gamma_growth	growth	0.00169334302	0.06301416701	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	mu_hp	death	0.05264753484	0.4311154728	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	gamma_mu	death	0.02750590161	0.4327716009	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.05927566745	0.4608548419	0.3024609677
129	1	20260923	4.225	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02571319216	0.345842337	0.3024609677
129	1	20260923	4.225	dominant_growth_rate	lam_max	growth	0.1030308689	0.5605829111	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	p_mis_base	missegregation	0.101465848	0.2414850832	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	p_misseg	missegregation	0.002340115473	0.01089882999	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	k_o_mis	missegregation	0.003655851285	0.06182538666	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	buffer_smax	buffering	0.001053530985	0.07951421946	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	buffer_beta	buffering	0.000521208337	0.01626867013	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	buffer_n_exp	buffering	0.0004838554461	0.009618432983	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	p_wgd	genome_doubling	0.000224668485	0.04868773001	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	alpha_o2	growth	0.002378403649	0.1042282591	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	gamma_growth	growth	1.562993698e-05	0.004410844142	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	mu_hp	death	0.0006926845823	0.005160921276	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	gamma_mu	death	0.0002255637361	0.03381558184	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.1215524921	0.4953540394	0.005800655026
129	1	20260923	4.225	dominant_growth_rate	n_O	shared_oxygen_stress	0.04726544759	0.167607766	0.005800655026
129	1	20260923	4.250	dominant_mean_ploidy	lam_max	growth	0.1122296731	0.8476952709	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	p_mis_base	missegregation	0.1297607721	0.759132999	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	p_misseg	missegregation	8.157495942e-05	0.006449909494	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	k_o_mis	missegregation	0.02521519963	0.4777094034	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	buffer_smax	buffering	0.02355989429	0.5529658531	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	buffer_beta	buffering	0.03611951167	0.1520829643	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	buffer_n_exp	buffering	0.01241271199	0.1564601007	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	p_wgd	genome_doubling	0.09162895608	0.6620959975	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	alpha_o2	growth	0.04590632021	0.7562716292	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	gamma_growth	growth	0.00163545007	0.0627918334	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	mu_hp	death	0.05253058927	0.4306177309	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	gamma_mu	death	0.02749105285	0.4326716519	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.05907129278	0.4626792426	0.3057356354
129	1	20260923	4.250	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02551488566	0.345674688	0.3057356354
129	1	20260923	4.250	dominant_growth_rate	lam_max	growth	0.1036015691	0.5612232866	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	p_mis_base	missegregation	0.1018526837	0.2422246186	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	p_misseg	missegregation	0.002319900773	0.01085376527	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	k_o_mis	missegregation	0.003595686312	0.06216187175	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	buffer_smax	buffering	0.001080283978	0.0800078511	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	buffer_beta	buffering	0.0005242643321	0.01633560116	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	buffer_n_exp	buffering	0.0004893255899	0.009675123042	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	p_wgd	genome_doubling	0.0002286641346	0.04898847765	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	alpha_o2	growth	0.002408478533	0.1046701137	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	gamma_growth	growth	1.568350959e-05	0.00441919941	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	mu_hp	death	0.0006823743263	0.005144453105	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	gamma_mu	death	0.0002293780723	0.03425065013	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.1202884543	0.4912195577	0.005792041364
129	1	20260923	4.250	dominant_growth_rate	n_O	shared_oxygen_stress	0.04816409072	0.1706628972	0.005792041364
129	1	20260923	4.275	dominant_mean_ploidy	lam_max	growth	0.1122030426	0.8481083069	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	p_mis_base	missegregation	0.1300006859	0.7592556675	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	p_misseg	missegregation	8.232225708e-05	0.006445419126	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	k_o_mis	missegregation	0.02511589103	0.476572966	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	buffer_smax	buffering	0.02365217166	0.5534209592	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	buffer_beta	buffering	0.03609769262	0.1518348017	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	buffer_n_exp	buffering	0.01228630794	0.1551350258	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	p_wgd	genome_doubling	0.09213306162	0.6610521933	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	alpha_o2	growth	0.04589716895	0.7561875243	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	gamma_growth	growth	0.001581706011	0.06257628193	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	mu_hp	death	0.05236561229	0.4308836862	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	gamma_mu	death	0.02746708464	0.4325577903	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.05866973673	0.4626808721	0.3092812488
129	1	20260923	4.275	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02522037885	0.3451574037	0.3092812488
129	1	20260923	4.275	dominant_growth_rate	lam_max	growth	0.1041667582	0.5618600671	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	p_mis_base	missegregation	0.102235889	0.2429558975	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	p_misseg	missegregation	0.002299774671	0.01080857706	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	k_o_mis	missegregation	0.003538606222	0.06251264831	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	buffer_smax	buffering	0.001105510042	0.08046602067	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	buffer_beta	buffering	0.0005273015091	0.01640106846	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	buffer_n_exp	buffering	0.000494653668	0.009730061618	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	p_wgd	genome_doubling	0.0002326549085	0.049281886	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	alpha_o2	growth	0.002437668906	0.1050920885	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	gamma_growth	growth	1.573705492e-05	0.004427385468	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	mu_hp	death	0.0006723311487	0.005128302723	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	gamma_mu	death	0.000233642093	0.03467948267	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.1190355307	0.487095335	0.005783526248
129	1	20260923	4.275	dominant_growth_rate	n_O	shared_oxygen_stress	0.04906917612	0.1737412561	0.005783526248
129	1	20260923	4.300	dominant_mean_ploidy	lam_max	growth	0.1121789906	0.8485219888	0.3146889636
129	1	20260923	4.300	dominant_mean_ploidy	p_mis_base	missegregation	0.1302421747	0.7593785956	0.3146889636
129	1	20260923	4.300	dominant_mean_ploidy	p_misseg	missegregation	8.307089259e-05	0.006441207184	0.3146889636
