pair,rank,seed,context,O2,N,p_mis
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vivo,1.0,44,0.11327089078324741
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vivo,1.0,88,0.12757862732875055
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vivo,2.0,44,0.06422553222529236
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vivo,2.0,88,0.10978878499498822
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vivo,5.0,44,0.01498762521301783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vivo,5.0,88,0.028973030501075737
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vivo,0.0,44,0.12180013700459875
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vitro,0.0,44,0.010329185842355303
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vivo,0.0,88,0.12917483963095455
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vitro,0.0,88,0.01045950493232257
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vivo,0.1,44,0.121798031579719
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vitro,0.1,44,0.010327955251454619
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vivo,0.1,88,0.12917443138160867
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vitro,0.1,88,0.01045895563704167
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vivo,0.5,44,0.12105120211348708
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vitro,0.5,44,0.010303512485386121
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vivo,0.5,88,0.12902881011210876
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vitro,0.5,88,0.010448029991508203
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vivo,1.0,44,0.11305944491258492
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vitro,1.0,44,0.010234728427401432
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vivo,1.0,88,0.12736260293902146
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vitro,1.0,88,0.010417128165417174
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vivo,2.0,44,0.06441952805204368
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vitro,2.0,44,0.00998776977354052
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vivo,2.0,88,0.10981424198980302
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vitro,2.0,88,0.010304245894694287
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vivo,5.0,44,0.01488186599658499
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vitro,5.0,44,0.008658373694064863
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vivo,5.0,88,0.0292601947584958
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,3,seed80,vitro,5.0,88,0.009639521872388273
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vivo,0.0,44,0.12201746564598816
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vivo,0.0,88,0.12939216827234395
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vivo,0.1,44,0.1220154557731853
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vivo,0.1,88,0.12939177855116044
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vivo,0.5,44,0.12127848501838304
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vivo,0.5,88,0.1292480903549078
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vivo,1.0,44,0.11327089078324741
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vivo,1.0,88,0.12757862732875055
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vivo,2.0,44,0.06422553222529236
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vivo,2.0,88,0.10978878499498822
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vivo,5.0,44,0.01498762521301783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vivo,5.0,88,0.028973030501075737
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,4,seed174,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vivo,0.0,44,0.12201746564598816
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vivo,0.0,88,0.12939216827234395
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vivo,0.1,44,0.1220154557731853
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vivo,0.1,88,0.12939177855116044
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vivo,0.5,44,0.12127848501838304
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vivo,0.5,88,0.1292480903549078
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vivo,1.0,44,0.11327089078324741
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vivo,1.0,88,0.12757862732875055
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vivo,2.0,44,0.06422553222529236
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vivo,2.0,88,0.10978878499498822
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vivo,5.0,44,0.01498762521301783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vivo,5.0,88,0.028973030501075737
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,5,seed336,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vivo,0.0,44,0.12201746564598816
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vivo,0.0,88,0.12939216827234395
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vivo,0.1,44,0.1220154557731853
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vivo,0.1,88,0.12939177855116044
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vivo,0.5,44,0.12127848501838304
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vivo,0.5,88,0.1292480903549078
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vivo,1.0,44,0.11327089078324741
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vivo,1.0,88,0.12757862732875055
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vivo,2.0,44,0.06422553222529236
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vivo,2.0,88,0.10978878499498822
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vivo,5.0,44,0.01498762521301783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vivo,5.0,88,0.028973030501075737
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,6,seed132,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vivo,0.0,44,0.12201746564598816
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vivo,0.0,88,0.12939216827234395
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vivo,0.1,44,0.1220154557731853
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vivo,0.1,88,0.12939177855116044
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vivo,0.5,44,0.12127848501838304
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vivo,0.5,88,0.1292480903549078
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vivo,1.0,44,0.11327089078324741
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vivo,1.0,88,0.12757862732875055
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vivo,2.0,44,0.06422553222529236
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vivo,2.0,88,0.10978878499498822
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vivo,5.0,44,0.01498762521301783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vivo,5.0,88,0.028973030501075737
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,7,seed433,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vivo,0.0,44,0.12201746564598816
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vivo,0.0,88,0.12939216827234395
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vivo,0.1,44,0.1220154557731853
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vivo,0.1,88,0.12939177855116044
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vivo,0.5,44,0.12127848501838304
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vivo,0.5,88,0.1292480903549078
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vivo,1.0,44,0.11327089078324741
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vivo,1.0,88,0.12757862732875055
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vivo,2.0,44,0.06422553222529236
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vivo,2.0,88,0.10978878499498822
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vivo,5.0,44,0.01498762521301783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vivo,5.0,88,0.028973030501075737
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,8,seed211,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vivo,0.0,44,0.12201746564598816
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vivo,0.0,88,0.1293774733990401
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vitro,0.0,88,0.01046025920193758
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vivo,0.1,44,0.1220154557731853
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vivo,0.1,88,0.12937708023099814
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vitro,0.1,88,0.010459683042880018
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vivo,0.5,44,0.12127848501838304
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vivo,0.5,88,0.12923212278663024
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vitro,0.5,88,0.010448613654096248
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vivo,1.0,44,0.11327089078324741
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vivo,1.0,88,0.12754814538506312
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vitro,1.0,88,0.010417858238837247
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vivo,2.0,44,0.06422553222529236
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vivo,2.0,88,0.10963019606213426
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vitro,2.0,88,0.01030707083651787
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vivo,5.0,44,0.01498762521301783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vivo,5.0,88,0.028839210906983423
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,9,seed438,vitro,5.0,88,0.009664423858972043
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vivo,0.0,44,0.12201746564598816
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vivo,0.0,88,0.12939216827234395
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vivo,0.1,44,0.1220154557731853
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vivo,0.1,88,0.12939177855116044
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vivo,0.5,44,0.12127848501838304
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vivo,0.5,88,0.1292480903549078
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vivo,1.0,44,0.11327089078324741
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vivo,1.0,88,0.12757862732875055
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vivo,2.0,44,0.06422553222529236
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vivo,2.0,88,0.10978878499498822
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vivo,5.0,44,0.01498762521301783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vivo,5.0,88,0.028973030501075737
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,10,seed295,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vivo,0.0,44,0.1150682621435041
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vitro,0.0,44,0.010336027827559113
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vivo,0.0,88,0.11699693285905831
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vitro,0.0,88,0.01046634691752638
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vivo,0.1,44,0.1146719588654854
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vitro,0.1,44,0.010334725546527273
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vivo,0.1,88,0.11693090113413651
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vitro,0.1,88,0.01046576561987189
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vivo,0.5,44,0.10328896426953219
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vitro,0.5,44,0.010309741511957621
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vivo,0.5,88,0.11485660651714065
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vitro,0.5,88,0.010454597618482287
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vivo,1.0,44,0.07599917671028289
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vitro,1.0,44,0.010240681612828104
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vivo,1.0,88,0.107930288797509
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vitro,1.0,88,0.010423569334408255
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vivo,2.0,44,0.03469201212248321
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vitro,2.0,44,0.00999617615198798
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vivo,2.0,88,0.0848617507010401
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vitro,2.0,88,0.010311812634666587
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vivo,5.0,44,0.0064193976694193085
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vitro,5.0,44,0.008697894172494206
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vivo,5.0,88,0.031025001255453558
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,1,seed472,vitro,5.0,88,0.009663963691900576
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vivo,0.0,44,0.11506103262332285
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vivo,0.0,88,0.11698970333887705
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vivo,0.1,44,0.11466472934530414
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vivo,0.1,88,0.11692367161395525
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vivo,0.5,44,0.10328173474935093
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vivo,0.5,88,0.11484937699695939
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vivo,1.0,44,0.07599194719010163
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vivo,1.0,88,0.10792305927732775
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vivo,2.0,44,0.03468478260230194
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vivo,2.0,88,0.08485452118085884
fit_joint_tsne_vi_seed366_C01Sc01_vt_seed10,2,seed386,vitro,2.0,88,0.010304807952212164
